date,gdp_ea,gdp_pol,gdp_us,infl_ea,infl_pol,infl_us,irate_ea,irate_pol,irate_us,ser01,ser02,ser03,ser04,ser05,ser06,ser07,ser08,ser09,ser10,ser100,ser101,ser102,ser103,ser104,ser105,ser106,ser107,ser108,ser109,ser11,ser110,ser111,ser112,ser113,ser114,ser115,ser116,ser117,ser118,ser119,ser12,ser120,ser121,ser122,ser123,ser124,ser125,ser126,ser127,ser128,ser129,ser13,ser130,ser131,ser132,ser133,ser134,ser135,ser136,ser137,ser138,ser139,ser14,ser140,ser141,ser142,ser143,ser144,ser145,ser146,ser147,ser148,ser149,ser15,ser150,ser151,ser152,ser153,ser154,ser155,ser156,ser157,ser158,ser159,ser16,ser160,ser161,ser162,ser163,ser164,ser165,ser166,ser167,ser168,ser169,ser17,ser170,ser171,ser172,ser173,ser174,ser175,ser176,ser177,ser178,ser179,ser18,ser19,ser20,ser21,ser22,ser23,ser24,ser25,ser26,ser27,ser28,ser29,ser30,ser31,ser32,ser33,ser34,ser35,ser36,ser37,ser38,ser39,ser40,ser41,ser42,ser43,ser44,ser45,ser46,ser47,ser48,ser49,ser50,ser51,ser52,ser53,ser54,ser55,ser56,ser57,ser58,ser59,ser60,ser61,ser62,ser63,ser64,ser65,ser66,ser67,ser68,ser69,ser70,ser71,ser72,ser73,ser74,ser75,ser76,ser77,ser78,ser79,ser80,ser81,ser82,ser83,ser84,ser85,ser86,ser87,ser88,ser89,ser90,ser91,ser92,ser93,ser94,ser95,ser96,ser97,ser98,ser99
1994-07-01,#N/A,#N/A,2.37944,#N/A,#N/A,2.9,#N/A,#N/A,4.49,-0.252038101,-0.315800711,0.09962546,-0.050624062,0.45362046,2.17858491,0.677586892,0.337563801,0.079947485,-0.951678532,0.229390081,0.930788815,0.300863928,0.177868561,0.546792193,0.123566697,-0.447069579,1.02880635,2.245817506,-1.070797367,-0.107115953,0.38300062,-0.298065501,1.122868922,1.581584559,1.074846754,-0.024094468,0.452074212,#N/A,#N/A,#N/A,4.197002392,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.626562334,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.653460428,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.059787025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.394626734,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.740725651,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.862189244,-0.075446909,-0.229822821,-0.408712032,-1.147018644,0.453081816,-0.018216671,1.898763319,0.688346441,0,0.436287584,1.041415269,1.089378708,0.270922574,1.444223883,1.339765105,-0.402711279,1.5945816,1.200750012,1.017350416,0.471456605,1.864175017,2.628669826,-1.025582931,0.51471063,-0.146914537,-0.025239398,-0.796708364,0.21488625,0,0.434048412,-0.36608783,1.258958629,1.509572841,0.334949146,0.817918461,0.630486776,0.394631861,-0.322381776,-0.404425136,0.027342641,-0.111780049,-1.351312556,0.225614961,0.031026024,-0.045855356,1.914082037,2.223661084,0.799884649,-0.289729245,0.3808269,-0.047099802,-0.301064881,0.453081816,-0.018216671,1.898763319,0.688346441,1.041415269,1.089378708,0.270922574,-0.402711279,1.258958629,1.509572841,-0.111780049,0.712040782,-1.261950141,-1.255360673,-0.050268127,-0.037145401,-2.31349074,0.739657368,1.223847095,0.689980186,1.198591123,1.550633608,1.565617806,-1.678579473,-0.162994331,-0.21244586,-1.321902402,-0.025462179,-0.219272185
1994-10-01,#N/A,#N/A,4.61817,#N/A,#N/A,2.6,#N/A,#N/A,5.17,0.419092679,0.770118032,-0.072000747,-0.412354951,0.823080133,2.055262888,0.916909506,-0.031941458,-0.040583782,-0.174920582,0.350051153,1.152698731,0.864983792,1.067211365,1.376240663,0.119400976,1.085976958,0.937144207,2.300769899,-0.486338246,-0.807678227,-0.158790317,-0.304616839,1.415517425,1.912141379,1.352665474,0.738870575,1.431620608,#N/A,#N/A,#N/A,4.372279147,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.103763676,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.183291379,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.662364073,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.273826877,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.729764469,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.307260613,0.032499041,-0.343160826,0.371057095,-0.209943396,0.021594169,-0.048903021,1.726022535,0.712346392,0.330572163,-0.435866457,1.687577927,1.744844504,0.841795443,0.863347097,0.950889781,-0.439695262,0.660087396,1.177903674,1.011810755,0.348875209,1.171309408,2.236413103,-0.259581875,-0.534956146,-0.124341756,-0.14438322,-0.602638378,0.568470079,-0.410812739,1.107620489,0.276084256,1.683942848,2.032011529,-0.138868394,0.862724566,1.232963809,0.782489398,0.472050925,0.484624799,0.00907253,-1.238119297,0.938277024,-0.670450216,-0.335053283,0.080593325,1.263046955,2.0427669,0.901606675,-0.18125063,-0.512009211,-0.011032443,0.207496017,0.021594169,-0.048903021,1.726022535,0.712346392,1.687577927,1.744844504,0.841795443,-0.439695262,1.683942848,2.032011529,-1.238119297,1.099676884,-1.073147627,-0.917294246,-0.0360804,-0.016385552,-3.083543134,0.982264985,0.970073707,0.321990753,1.446197698,1.042124579,2.177507735,-0.968169434,-0.20760771,-0.175848405,-0.19525264,-0.012819017,-0.081762509
1995-01-01,2.56569,#N/A,1.37333,2.04,32.8,2.8,4.92,31,5.8,0.204146434,-0.20910781,-0.913172032,1.049153638,0.218738053,1.283458988,0.827993031,0.68576252,0.159847556,-0.18168709,-1.04588008,1.168109142,0.827375801,0.859698044,0.225235283,0.073146976,-1.001663604,0.218079229,1.462745916,-0.134382936,0.516017814,0.175166516,-0.03006802,1.514567716,1.956639089,1.19021151,0.965211741,-0.938094643,#N/A,#N/A,#N/A,4.220465828,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.85514493,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.714761111,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.533807962,1.160159112,-2.193482575,1.082858387,0.470034068,1.287963014,1.273092216,-0.028088601,1.927966032,-0.449507237,-1.010881935,1.943084275,1.168109142,0.827375801,0.859698044,0.225235283,0.218079229,1.462745916,-0.134382936,-0.03006802,1.514567716,1.956639089,1.189062322,1.19021151,-0.938094643,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.221527394,-1.336765406,-1.385218342,0.004224751,-0.424816969,0.273229013,0.350870469,1.604877,0.520070455,0,-1.308862751,0.911100856,0.813332987,0.036538013,1.156611291,0.987877822,0.240604316,0.840725773,1.804787003,0.688940586,0.358831884,1.478058957,2.96302339,-0.265714729,0.183111137,-0.719911449,-0.421553281,-0.945790614,-0.765404357,0.999333109,1.027121542,-0.201160336,0.45925714,1.303347043,0.153190026,0.7220622,0.135047775,-0.506935493,-1.70289674,-0.984054915,-0.416678681,-0.487461869,-0.871633048,0.192782112,-0.81127808,-0.777035832,1.283222363,2.047985593,1.299820433,0.408650359,-0.650704506,-0.088623632,-1.332594717,0.273229013,0.350870469,1.604877,0.520070455,0.911100856,0.813332987,0.036538013,0.240604316,0.45925714,1.303347043,-0.487461869,1.160159112,0.344521631,0.806879198,0.084165851,0.076570943,-2.193482575,1.082858387,0.470034068,1.287963014,1.273092216,-0.028088601,1.927966032,-0.449507237,-0.935009353,0.076638912,0.888716846,0.01307619,-1.010881935
1995-04-01,2.56569,-1.049820524,1.40473,1.82,31.8,3.1,4.62,27,6.02,-0.447887817,-0.282315043,-1.967198404,-0.664869379,0.834606158,0.458222173,0.242003643,1.427246926,1.241762123,-1.668532304,-1.220964112,0.493133147,-0.601727855,-0.266802841,0.219885255,0.014056316,1.657710811,-0.862979437,0.77005655,-0.33489081,1.792202048,0.547396134,0.472598633,0.749179616,1.435377087,1.668098109,0.594879484,-0.164140649,256569,0.677916081,-0.127103256,3.899813462,1.768883378,0.508713331,-0.056956448,0.00905842,2.896882641,-0.12170009,3.504640544,3.675655023,3.620187894,-0.277254529,0.462407929,1.144677862,0.099802684,0.724322764,0.838869416,1.397372062,1.012562084,0.840694088,-0.560528154,-0.703927922,1.108839182,-0.899277118,-0.650206709,0.524407381,-0.31304652,3.421328627,3.817155501,1.882926629,-0.319330767,0.723867061,3.305269738,3.79047046,1.056488905,0.800014933,-2.086808651,0.940844172,-0.41363335,0.459986791,1.213929583,-0.569486559,1.13832037,-0.666402338,-1.549771202,1.325767343,0.493133147,-0.601727855,-0.266802841,0.219885255,-0.862979437,0.77005655,-0.33489081,0.472598633,0.749179616,1.435377087,0.282907333,1.668098109,-0.164140649,0.508713331,-0.12170009,-0.650206709,0.524407381,-0.31304652,1.882926629,-0.319330767,0.723867061,2.900475071,0.288968672,-0.314747102,-0.929220237,-0.072505501,0.193871147,-0.375366852,0.831615538,-0.010739633,-2.283356069,-1.750223446,0.278202802,0.169745742,-0.609856044,0.90856948,0.910466803,1.236636309,0.286960326,1.376170769,0.59592679,-0.416720142,1.645134502,2.864787673,-1.839477585,0.250845831,0.121642818,0.361822494,0.440335302,0.57303,-0.198932243,0.05671056,0.066999206,-0.932223449,-0.360207727,0.478719505,0.200622445,-0.780650114,-1.305668834,-0.54048254,-1.070325821,-1.13959521,0.502576966,0.506175763,1.276094439,-1.658610284,-1.417350378,1.516723174,2.304328548,0.759545267,0.091910273,-0.977555822,-0.271840562,1.706160022,0.193871147,-0.375366852,0.831615538,-0.010739633,0.278202802,0.169745742,-0.609856044,1.236636309,-0.932223449,-0.360207727,0.502576966,0.800014933,0.184921213,-0.034013643,0.060630112,0.084289456,-2.086808651,0.940844172,-0.41363335,0.459986791,1.213929583,-0.569486559,1.13832037,-0.666402338,-1.387706188,-0.06416281,0.21909713,0.019406171,-1.549771202
1995-07-01,1.26911,2.073167436,3.4702,1.47,25.9,2.7,4.39,25,5.8,0.259265971,0.203903944,0.197302531,0.292833053,-0.336768762,0.38868166,0.196725313,1.226689646,2.326164363,1.050812064,-0.366028446,-0.209581588,-0.639335846,-0.503960922,-0.076001483,0.00249441,-1.56087029,-0.581124849,0.592184333,-0.712442869,0.412050615,-0.805456932,0.667301236,0.253028332,1.06795116,1.331262333,0.716117039,-0.137603758,126911,1.31129753,-0.587902076,3.785652812,1.698455614,0.345198332,0.083826998,-0.018246257,2.539426686,-0.343843095,3.38875607,3.464326379,3.440949545,-0.208215678,0.178980835,0.901494659,0.728264203,0.439522011,0.425735159,0.554247343,1.335720499,1.197155611,-0.319801518,1.323214395,1.619123247,0.906080637,-0.826144995,-0.635024562,0.342002067,2.698409373,3.63560077,0.599371539,0.324374993,-0.058396218,2.791685096,3.71652104,1.294809132,0.431623177,-1.690114993,0.272193911,-0.978461195,-1.103968297,0.666127425,-0.619921125,0.86826839,-0.568956713,-1.066629101,1.539742997,-0.209581588,-0.639335846,-0.503960922,-0.076001483,-0.581124849,0.592184333,-0.712442869,0.667301236,0.253028332,1.06795116,1.113511391,1.331262333,-0.137603758,0.345198332,-0.343843095,-0.826144995,-0.635024562,0.342002067,0.599371539,0.324374993,-0.058396218,2.683635768,1.265898618,1.355250363,-0.062459328,2.074722312,0.541837378,0.451820434,0.915614644,-0.173998853,0.539291084,0.439258414,0.774607275,0.58688725,-0.144458935,1.254421098,-0.22961538,0.328220599,0.047277515,1.200361496,0.650207927,-0.187685434,1.014358805,2.331583565,1.067215885,-0.33861484,1.91270026,0.684914692,1.033094363,-0.350643357,0.150929028,0.161115228,-0.037814483,0.173649466,0.648923844,-0.70440385,-0.200198413,-0.358868428,-0.505818916,1.807703334,1.118007297,-0.325266449,-0.365596402,-1.825930507,0.722827901,0.623618637,0.078173301,1.075106114,1.875370169,0.152987558,-0.294430704,0.453078245,1.441918864,0.861310369,0.541837378,0.451820434,0.915614644,-0.173998853,0.774607275,0.58688725,-0.144458935,0.328220599,0.173649466,0.648923844,-0.365596402,0.431623177,-0.044236544,-0.136802125,-0.040890201,-0.002780752,-1.690114993,0.272193911,-0.978461195,-1.103968297,0.666127425,-0.619921125,0.86826839,-0.568956713,0.353916584,0.05474208,-0.772655946,-0.000582988,-1.066629101
1995-10-01,1.39202,-0.975156729,2.87024,1.51,22.5,2.6,4.08,25,5.72,-0.572539244,-0.377551864,-0.768647449,-0.822009395,0.025821181,0.104634833,0.045383043,0.916248601,1.283060378,0.683304669,-0.408894326,-0.406834846,0,-1.363658967,-0.170106331,-0.015896788,0.775883325,0.278141785,0.020245618,-1.098527179,-0.087746832,0.357602064,0.022509463,0.021610953,0.989126066,1.325570913,0.822071972,-0.470201434,139202,0.974813635,-0.148785037,3.615863773,1.713196309,-0.370633998,0.076713911,-0.033654336,2.275058218,-0.820469348,3.305734357,3.311963162,3.291584254,0.208422241,0.612529948,0.830002983,1.818619582,0.433367754,0.489817676,1.028212745,0.944035125,0.905176761,-0.166724561,0.277460924,1.888030849,0.106317151,-0.592593456,-0.132167714,0.357275336,3.311420235,3.517606401,-0.678813248,0.366420425,0.507633763,3.318732943,3.48725356,1.183400705,-0.175948301,-2.836859683,0.177517768,-0.670567951,-0.183994716,-0.414138432,-1.229585496,0.495665026,-0.867580402,-1.241303553,1.481400427,-0.406834846,0,-1.363658967,-0.170106331,0.278141785,0.020245618,-1.098527179,0.022509463,0.021610953,0.989126066,0.720537945,1.325570913,-0.470201434,-0.370633998,-0.820469348,-0.592593456,-0.132167714,0.357275336,-0.678813248,0.366420425,0.507633763,2.826910474,0.397257364,0.244723884,-0.004477412,0.146941429,0.473272644,0.389387084,1.010273113,-0.101120469,0,-0.438831535,0.659406907,0.770975271,-0.317134473,0.36722783,0.10734081,0.237558293,1.132492901,0.529796753,0.343434825,-0.015551824,1.09703427,2.460975886,0.616220502,0.363394015,0.011083316,0.004962745,0.447674224,-0.568470079,-0.847891522,-0.477663057,0.06565458,1.06474541,0.783658032,0.312737107,-0.060125503,-0.259960438,-0.758037076,-0.857363752,0.210038734,0.866559621,0.124677747,0.571099555,1.230804795,-0.434761032,-0.867760297,1.181873062,2.011411497,-0.106807003,0.475958981,-0.170078403,-0.004646217,-0.490824058,0.473272644,0.389387084,1.010273113,-0.101120469,0.659406907,0.770975271,-0.317134473,0.237558293,1.06474541,0.783658032,0.124677747,-0.175948301,1.022939937,0.087422706,0.031335975,0.016160153,-2.836859683,0.177517768,-0.670567951,-0.183994716,-0.414138432,-1.229585496,0.495665026,-0.867580402,0.207779856,0.40375622,-0.776606367,0.028389629,-1.241303553
1996-01-01,-0.11016,1.539381604,2.64708,1.33,20.6,2.8,3.44,23,5.37,0.123505814,-0.072236126,-0.056899005,0.516765425,-0.410983394,0.405636211,-0.507444895,1.031947728,1.630002497,0.851457881,-0.569322811,-0.009246247,0.4136879,-1.630461808,-0.291818629,-0.040916224,1.231852763,1.252955234,0.125088998,-1.644591175,0.238033903,0.657331899,1.145500595,-0.343974246,0.855632553,1.50010969,1.114167148,-0.112556782,-11016,0.042060487,-2.141602809,3.618787859,1.757418393,0.272524999,-0.060846376,0.014433982,2.468680194,-0.023954266,2.993970528,2.978830025,2.966394678,0.34702613,0.887724562,-0.862573378,-0.462087631,-1.206807343,-0.848599785,-0.182183055,0.730968711,0.986122812,0.98850352,1.590549591,3.393214112,-0.92750482,-0.936297661,-0.666255279,0.436977069,3.800000854,3.234899012,2.689437813,0.426041957,1.231394631,3.967551784,3.659182065,1.409139266,-0.624066631,-2.213483936,0.106510661,-0.791188897,-1.149966977,-0.444815353,-0.907529102,0.006836759,-1.357951934,-0.167241497,2.279589338,-0.009246247,0.4136879,-1.630461808,-0.291818629,1.252955234,0.125088998,-1.644591175,1.145500595,-0.343974246,0.855632553,1.192097242,1.50010969,-0.112556782,0.272524999,-0.023954266,-0.936297661,-0.666255279,0.436977069,2.689437813,0.426041957,1.231394631,2.468997057,-0.097605318,0.082749585,0.864362421,-0.064781102,1.215247494,1.296506181,0.906934624,-0.053836423,-0.527734846,-1.757033654,0.564338762,0.383798217,-0.476468646,0.461265544,0.999805241,0.205164178,-0.067678086,0.818154368,0.420709894,-0.674958871,1.789381614,2.371979634,0.720135177,0.15107879,-0.28105923,-0.130466215,0.083938917,0.871191951,0.367063044,0.114404434,-0.575267066,-0.301601704,0.585681266,0.574862667,-0.377475334,-0.404654829,0.024266075,0.017645884,-0.857385149,-0.378206984,0,0.798590617,0.412570356,-0.186123369,-0.023039098,1.504908118,1.603135343,-0.030573099,0.938956978,-0.189570321,-0.156792111,0.915509041,1.215247494,1.296506181,0.906934624,-0.053836423,0.564338762,0.383798217,-0.476468646,0.205164178,-0.301601704,0.585681266,0,-0.624066631,0.738260637,0.62072543,0.024389187,0.01258124,-2.213483936,0.106510661,-0.791188897,-1.149966977,-0.444815353,-0.907529102,0.006836759,-1.357951934,0.081086525,0.204194554,-0.27109881,0.022571432,-0.167241497
1996-04-01,3.12241,-0.253198498,7.16942,1.53,19.7,2.8,3.35,23,5.24,0.175072172,0.169592686,1.564669151,0.12118215,0.177498165,1.106760858,1.29488676,0.549924082,1.583657295,0.472955588,0.108339237,0.46847649,0.601727855,-1.215435166,-0.092495813,-0.011931349,-0.210028873,0.235403725,0.673166806,-1.966683609,-1.256864301,0.449343473,0.622936952,-0.523165245,0.457693354,1.397591709,-0.356469782,0.621602041,312241,2.239102386,1.322533664,3.903815553,1.976890961,-0.646792663,0.045303491,0.058941707,2.599002678,1.550428473,2.837007601,2.851430273,2.798678794,-0.138581543,0.804348123,1.3919986,0.171549576,1.179790942,0.911170162,1.380248567,1.41697259,0.939740717,0.418024917,-0.287309823,1.241884693,1.056988071,0,-0.694727726,0.787217339,2.562371693,2.887469228,1.875776524,0.808485,0.365862567,2.865867977,3.017348931,1.877510052,-0.956718889,-1.860126561,0.082841625,-0.779842696,-0.781977544,-0.368123051,-0.333880103,-0.099133005,-1.681722881,0.609502343,2.506599599,0.46847649,0.601727855,-1.215435166,-0.092495813,0.235403725,0.673166806,-1.966683609,0.622936952,-0.523165245,0.457693354,1.189230265,1.397591709,0.621602041,-0.646792663,1.550428473,0,-0.694727726,0.787217339,1.875776524,0.808485,0.365862567,2.003196843,0.368434778,0.434726741,0.422445159,0.763913533,1.879831872,1.424141317,1.449941679,0.043089992,1.078582168,2.204871334,1.665002887,1.608314621,0.572443535,0.682712744,0.797486942,-0.737987033,-0.180970706,0.762256496,0.250229921,1.477366104,1.730352248,2.070488611,0.333608897,-0.126053238,0.857628004,0.430482658,0.746123706,-0.281250945,0.616219108,0.753584518,0.735192121,1.412044342,2.177744426,0.392968586,-0.107255931,0.723927505,1.547034954,1.514325101,2.033798238,1.009685872,-0.247452018,0.724803663,-0.579932242,1.693524218,1.654709215,1.773135397,1.871882614,0.290599011,0.464290563,1.693064267,0.492666748,-0.006366163,1.879831872,1.424141317,1.449941679,0.043089992,1.665002887,1.608314621,0.572443535,-0.737987033,1.412044342,2.177744426,-0.247452018,-0.956718889,0.34886361,0.64283215,0,0.003432491,-1.860126561,0.082841625,-0.779842696,-0.781977544,-0.368123051,-0.333880103,-0.099133005,-1.681722881,0.048685247,0.147021587,0.895168272,0.001575513,0.609502343
1996-07-01,2.23351,-2.855404472,3.75202,1.41,20.2,2.9,3.21,22,5.31,0.58873997,0.845461952,0.04156622,-0.063399362,0.898686406,1.108720728,0.480025673,0.029571012,1.250067686,0.037068336,1.27545689,0.040067068,0.752159819,-0.355737122,0.189803268,0.032075263,0.406683843,0.521007779,1.072294708,-1.86429661,-0.531143331,0.552370714,-0.25529438,-0.198100313,0.606443694,1.429401938,-0.068631319,0.262496075,223351,1.59087606,-0.582891894,3.912869105,1.788537638,0.603188664,0.058624759,-0.017385792,2.483574192,-1.140773221,2.505785559,2.580705798,2.557560539,-0.069336508,0.349037671,0.972021174,0.931167119,0.705945367,0.455126962,0.628369391,1.099971427,1.124202035,1.2064748,1.429615179,1.851210776,0.962250937,-0.508857424,-0.435445414,0.446426698,2.039746375,2.328935625,0.734195515,0.420434267,-0.561618663,2.064382965,2.420664307,1.597664889,-0.624066631,-1.406762381,0.248524876,0.767030723,-0.551984149,-0.122707684,0.280936242,0.006836759,-1.992920199,-0.338199471,1.418995337,0.040067068,0.752159819,-0.355737122,0.189803268,0.521007779,1.072294708,-1.86429661,-0.25529438,-0.198100313,0.606443694,0.994184291,1.429401938,0.262496075,0.603188664,-1.140773221,-0.508857424,-0.435445414,0.446426698,0.734195515,0.420434267,-0.561618663,1.950678133,-0.321873439,-0.030354468,0.470783803,-0.389873332,0.63635959,0.750544718,1.33666422,0.167985899,0.344442324,0.877663069,1.068237604,1.338921987,-0.052775573,-0.268389807,0.446519025,-1.075881916,-1.412873696,0.822502642,0.316171888,0.168936606,1.158030497,2.271292111,0.009119859,0.120194999,-0.131960736,-0.017168769,-0.410368038,0.781646359,-0.347136764,0.467179768,0.372097622,1.27723752,2.067757334,0.483069971,0.061387073,0.149230411,0.100105045,-0.628361911,-0.374158273,0.649960824,-1.005153932,-1.522159788,-0.417402307,-0.137784787,0.059964972,1.146353541,1.834628103,-0.076088729,0.073624051,-0.158564755,-0.117238479,1.038155638,0.63635959,0.750544718,1.33666422,0.167985899,1.068237604,1.338921987,-0.052775573,-1.075881916,1.27723752,2.067757334,-1.005153932,-0.624066631,0.087370942,-0.085267078,0.01907174,0.00059869,-1.406762381,0.248524876,0.767030723,-0.551984149,-0.122707684,0.280936242,0.006836759,-1.992920199,0.002256433,-0.025061114,0.68728187,-0.000439256,-0.338199471
1996-10-01,1.17785,-5.393097377,4.2954,1.53,18.8,3.2,3.09,22,5.28,0.439648223,0.521381146,0.652949683,0.10811859,-0.757421319,0.796146049,-1.420368422,1.581471079,1.5243604,0.318471762,0.328487067,0.228074081,1.241063701,0,0.211713027,0.037581228,-0.666147697,0.812127744,0.994204466,-1.636058925,0.508717298,0.957973784,1.009967611,0.138670192,1.046337735,1.584209305,-0.533559862,0.205277737,117785,1.172745338,-1.946065161,3.752413224,1.616562865,-0.054505,-0.030115395,-0.065315189,2.435168698,-0.560240145,2.683071508,2.649570529,2.640351586,1.24846918,0.819811945,0.75081956,1.740247378,0.504587216,0.67120522,1.08394037,1.021137113,0.99497345,0.725201687,0.791248263,1.991277539,0.242016384,0,-0.44743015,0.53322366,2.15701243,2.845654601,0.438452475,0.538875844,0.458951482,2.315734642,2.662326988,1.572165901,-0.486607021,-1.533437667,0.248524876,0.249383042,0.827976223,-0.173105482,0.824519548,0.317909293,-1.810602578,0.576054044,1.68753496,0.228074081,1.241063701,0,0.211713027,0.812127744,0.994204466,-1.636058925,1.009967611,0.138670192,1.046337735,0.648700212,1.584209305,0.205277737,-0.054505,-0.560240145,0,-0.44743015,0.53322366,0.438452475,0.538875844,0.458951482,1.56396694,-0.258987527,-0.977334174,-0.03245395,-0.063753736,0.693350779,0.5610945,1.292939485,0.217192213,0.339691395,0.437980261,1.097474309,0.939142138,-0.067352519,1.656552111,0.504818261,0.286357311,-1.015171291,1.281226995,0.318369747,-0.464102801,1.74842946,2.256703322,0.208687016,0.087013493,-0.01413865,-0.073788578,-0.158937594,0.27617683,0.506030269,0.033160941,-0.173211132,0.619197438,1.1631135,0.837785851,-0.02268261,-0.359261756,-0.716210064,-0.1614615,-0.209760037,-0.503564044,-0.401853897,-0.067352776,-0.41364054,0.631921722,0.755310342,1.816976681,2.26277662,0.152379177,0.343501006,0.564589635,0.039647414,-0.415119046,0.693350779,0.5610945,1.292939485,0.217192213,1.097474309,0.939142138,-0.067352519,0.286357311,0.619197438,1.1631135,-0.401853897,-0.486607021,-0.195052166,0.086451343,0.003324551,-0.014051707,-1.533437667,0.248524876,0.249383042,0.827976223,-0.173105482,0.824519548,0.317909293,-1.810602578,-0.013028895,-0.055958571,-0.47206877,0.00538148,0.576054044
1997-01-01,1.45553,6.859105745,3.08138,1.8,17.5,2.9,3.13,22,5.28,0.243671025,0.179216886,0.199056884,0.303649157,0.189239799,0.975315319,0.391988769,1.248003117,1.693958437,1.643893004,-0.074215466,0.789013035,1.053023746,0.266802841,0.704665237,0.110956953,0.367457406,-0.873974081,1.18943007,-1.435551051,-0.158719801,-0.777939533,1.885023789,-0.018009218,1.320953748,2.009836336,0.017183527,0.624862192,145553,1.39789265,-2.407728452,3.816426464,1.873706097,-0.297960665,-0.00388986,0.004531115,2.409104202,-0.499670372,2.849547339,2.859607959,2.847329203,0.620546956,0.123183499,-1.05889369,-0.941367453,-1.195380186,-0.756865973,-0.212594005,1.316221026,1.289587999,0.23237126,1.683762841,3.088525633,0.727258129,0,-1.073550958,1.051652998,1.531883024,2.221369424,1.670139513,1.033296921,1.049423454,1.718332718,2.750796421,2.06142853,-0.346398218,-1.640111591,0.710071073,0.440934295,-0.183994716,7.90637E-18,0.630579992,0.840921354,-1.389386006,0.63180121,2.281566667,0.789013035,1.053023746,0.266802841,0.704665237,-0.873974081,1.18943007,-1.435551051,1.885023789,-0.018009218,1.320953748,1.251100507,2.009836336,0.624862192,-0.297960665,-0.499670372,0,-1.073550958,1.051652998,1.670139513,1.033296921,1.049423454,1.262030189,0.29206558,0.512444754,0.304822893,0.383875281,-0.096814009,-0.129769716,1.34757417,0.266132207,0.837674359,0,1.545691772,1.503406799,0.327554096,0.657390963,1.147835552,-0.554661224,-2.092150629,0.950656833,0.136936726,0.946556354,1.226041812,2.032085053,1.492099071,-0.437517305,0.225706598,0.129609584,-0.081395313,0.273358699,-0.196678053,0.944575813,0.245204311,0.989344984,1.259352206,-0.680338798,-0.017866535,0.204572287,0.381694128,1.041543186,0.219305674,0.122481356,0.13735684,0.081269376,1.257953282,0.09703095,0.080436385,1.181565465,1.569904497,0.151976271,0.067228475,-0.019503207,0.004874252,1.014438128,-0.096814009,-0.129769716,1.34757417,0.266132207,1.545691772,1.503406799,0.327554096,-0.554661224,0.989344984,1.259352206,0.13735684,-0.346398218,-0.319756224,-0.810037238,-0.10614365,0.002274114,-1.640111591,0.710071073,0.440934295,-0.183994716,7.90637E-18,0.630579992,0.840921354,-1.389386006,-0.011079248,-0.042533415,-1.423778339,-0.010942093,0.63180121
